"62001009","62","1","9","if we may confess our sins, stedfast He is and righteous that He may forgive us the sins, and may cleanse us from every unrighteousness;"
"62001010","62","1","10","if we may say -- `we have not sinned,' a liar we make Him, and His word is not in us."
"62002001","62","2","1","My little children, these things I write to you, that ye may not sin: and if any one may sin, an advocate we have with the Father, Jesus Christ, a righteous one,"
"62002002","62","2","2","and he -- he is a propitiation for our sins, and not for ours only, but also for the whole world,"
"62002003","62","2","3","and in this we know that we have known him, if his commands we may keep;"
"62002004","62","2","4","he who is saying, `I have known him,' and his command is not keeping, a liar he is, and in him the truth is not;"
"62002005","62","2","5","and whoever may keep his word, truly in him the love of God hath been perfected; in this we know that in him we are."
"62002006","62","2","6","He who is saying in him he doth remain, ought according as he walked also himself so to walk."
"62002007","62","2","7","Brethren, a new command I write not to you, but an old command, that ye had from the beginning -- the old command is the word that ye heard from the beginning;"
"62002008","62","2","8","again, a new command I write to you, which thing is true in him and in you, because the darkness doth pass away, and the true light doth now shine;"
"62002009","62","2","9","he who is saying, in the light he is, and his brother is hating, in the darkness he is till now;"
"62002010","62","2","10","he who is loving his brother, in the light he doth remain, and a stumbling-block in him there is not;"
"62002011","62","2","11","and he who is hating his brother, in the darkness he is, and in the darkness he doth walk, and he hath not known whither he doth go, because the darkness did blind his eyes."
"62002012","62","2","12","I write to you, little children, because the sins have been forgiven you through his name;"
"62002013","62","2","13","I write to you, fathers, because ye have known him who `is' from the beginning; I write to you, young men, because ye have overcome the evil. I write to you, little youths, because ye have known the Father:"
"62002014","62","2","14","I did write to you, fathers, because ye have known him who `is' from the beginning; I did write to you, young men, because ye are strong, and the word of God in you doth remain, and ye have overcome the evil."
"62002015","62","2","15","Love not ye the world, nor the things in the world; if any one doth love the world, the love of the Father is not in him,"
"62002016","62","2","16","because all that `is' in the world -- the desire of the flesh, and the desire of the eyes, and the ostentation of the life -- is not of the Father, but of the world,"
"62002017","62","2","17","and the world doth pass away, and the desire of it, and he who is doing the will of God, he doth remain -- to the age."
"62002018","62","2","18","Little youths, it is the last hour; and even as ye heard that the antichrist doth come, even now antichrists have become many -- whence we know that it is the last hour;"
"62002019","62","2","19","out of us they went forth, but they were not of us, for if they had been of us, they would have remained with us; but -- that they might be manifested that they are not all of us."
"62002020","62","2","20","And ye have an anointing from the Holy One, and have known all things;"
"62002021","62","2","21","I did not write to you because ye have not known the truth, but because ye have known it, and because no lie is of the truth."
"62002022","62","2","22","Who is the liar, except he who is denying that Jesus is the Christ? this one is the antichrist who is denying the Father and the Son;"
"62002023","62","2","23","every one who is denying the Son, neither hath he the Father, `he who is confessing the Son hath the Father also.'"
"62002024","62","2","24","Ye, then, that which ye heard from the beginning, in you let it remain; if in you may remain that which from the beginning ye did hear, ye also in the Son and in the Father shall remain,"
"62002025","62","2","25","and this is the promise that He did promise us -- the life the age-during."
"62002026","62","2","26","These things I did write to you concerning those leading you astray;"
"62002027","62","2","27","and you, the anointing that ye did receive from him, in you it doth remain, and ye have no need that any one may teach you, but as the same anointing doth teach you concerning all, and is true, and is not a lie, and even as was taught you, ye shall remain in him."
"62002028","62","2","28","And now, little children, remain in him, that when he may be manifested, we may have boldness, and may not be ashamed before him, in his presence;"
"62002029","62","2","29","if ye know that he is righteous, know ye that every one doing the righteousness, of him hath been begotten."
"62003001","62","3","1","See ye what love the Father hath given to us, that children of God we may be called; because of this the world doth not know us, because it did not know Him;"
"62003002","62","3","2","beloved, now, children of God are we, and it was not yet manifested what we shall be, and we have known that if he may be manifested, like him we shall be, because we shall see him as he is;"
"62003003","62","3","3","and every one who is having this hope on him, doth purify himself, even as he is pure."
"62003004","62","3","4","Every one who is doing the sin, the lawlessness also he doth do, and the sin is the lawlessness,"
"62003005","62","3","5","and ye have known that he was manifested that our sins he may take away, and sin is not in him;"
"62003006","62","3","6","every one who is remaining in him doth not sin; every one who is sinning, hath not seen him, nor known him."
"62003007","62","3","7","Little children, let no one lead you astray; he who is doing the righteousness is righteous, even as he is righteous,"
"62003008","62","3","8","he who is doing the sin, of the devil he is, because from the beginning the devil doth sin; for this was the Son of God manifested, that he may break up the works of the devil;"
"62003009","62","3","9","every one who hath been begotten of God, sin he doth not, because his seed in him doth remain, and he is not able to sin, because of God he hath been begotten."
"62003010","62","3","10","In this manifest are the children of God, and the children of the devil; every one who is not doing righteousness, is not of God, and he who is not loving his brother,"
"62003011","62","3","11","because this is the message that ye did hear from the beginning, that we may love one another,"
"62003012","62","3","12","not as Cain -- of the evil one he was, and he did slay his brother, and wherefore did he slay him? because his works were evil, and those of his brother righteous."
"62003013","62","3","13","Do not wonder, my brethren, if the world doth hate you;"
"62003014","62","3","14","we -- we have known that we have passed out of the death to the life, because we love the brethren; he who is not loving the brother doth remain in the death."
"62003015","62","3","15","Every one who is hating his brother -- a man-killer he is, and ye have known that no man-killer hath life age-during in him remaining,"
"62003016","62","3","16","in this we have known the love, because he for us his life did lay down, and we ought for the brethren the lives to lay down;"
"62003017","62","3","17","and whoever may have the goods of the world, and may view his brother having need, and may shut up his bowels from him -- how doth the love of God remain in him?"
"62003018","62","3","18","My little children, may we not love in word nor in tongue, but in word and in truth!"
"62003019","62","3","19","and in this we know that of the truth we are, and before Him we shall assure our hearts,"
"62003020","62","3","20","because if our heart may condemn -- because greater is God than our heart, and He doth know all things."
"62003021","62","3","21","Beloved, if our heart may not condemn us, we have boldness toward God,"
"62003022","62","3","22","and whatever we may ask, we receive from Him, because His commands we keep, and the things pleasing before Him we do,"
"62003023","62","3","23","and this is His command, that we may believe in the name of His Son Jesus Christ, and may love one another, even as He did give command to us,"
"62003024","62","3","24","and he who is keeping His commands, in Him he doth remain, and He in him; and in this we know that He doth remain in us, from the Spirit that He gave us."
"62004001","62","4","1","Beloved, every spirit believe not, but prove the spirits, if of God they are, because many false prophets have gone forth to the world;"
"62004002","62","4","2","in this know ye the Spirit of God; every spirit that doth confess Jesus Christ in the flesh having come, of God it is,"
"62004003","62","4","3","and every spirit that doth not confess Jesus Christ in the flesh having come, of God it is not; and this is that of the antichrist, which ye heard that it doth come, and now in the world it is already."
"62004004","62","4","4","Ye -- of God ye are, little children, and ye have overcome them; because greater is He who `is' in you, than he who is in the world."
"62004005","62","4","5","They -- of the world they are; because of this from the world they speak, and the world doth hear them;"
"62004006","62","4","6","we -- of God we are; he who is knowing God doth hear us; he who is not of God, doth not hear us; from this we know the spirit of the truth, and the spirit of the error."
"62004007","62","4","7","Beloved, may we love one another, because the love is of God, and every one who is loving, of God he hath been begotten, and doth know God;"
"62004008","62","4","8","he who is not loving did not know God, because God is love."
"62004009","62","4","9","In this was manifested the love of God in us, because His Son -- the only begotten -- hath God sent to the world, that we may live through him;"
"62004010","62","4","10","in this is the love, not that we loved God, but that He did love us, and did send His Son a propitiation for our sins."
"62004011","62","4","11","Beloved, if thus did God love us, we also ought one another to love;"
"62004012","62","4","12","God no one hath ever seen; if we may love one another, God in us doth remain, and His love is having been perfected in us;"
"62004013","62","4","13","in this we know that in Him we do remain, and He in us, because of His Spirit He hath given us."
"62004014","62","4","14","And we -- we have seen and do testify, that the Father hath sent the Son -- Saviour of the world;"
"62004015","62","4","15","whoever may confess that Jesus is the Son of God, God in him doth remain, and he in God;"
"62004016","62","4","16","and we -- we have known and believed the love, that God hath in us; God is love, and he who is remaining in the love, in God he doth remain, and God in him."
"62004017","62","4","17","In this made perfect hath been the love with us, that boldness we may have in the day of the judgment, because even as He is, we -- we also are in this world;"
"62004018","62","4","18","fear is not in the love, but the perfect love doth cast out the fear, because the fear hath punishment, and he who is fearing hath not been made perfect in the love;"
"62004019","62","4","19","we -- we love him, because He -- He first loved us;"
"62004020","62","4","20","if any one may say -- `I love God,' and his brother he may hate, a liar he is; for he who is not loving his brother whom he hath seen, God -- whom he hath not seen -- how is he able to love?"
"62004021","62","4","21","and this `is' the command we have from Him, that he who is loving God, may also love his brother."
"62005001","62","5","1","Every one who is believing that Jesus is the Christ, of God he hath been begotten, and every one who is loving Him who did beget, doth love also him who is begotten of Him:"
"62005002","62","5","2","in this we know that we love the children of God, when we may love God, and His commands may keep;"
"62005003","62","5","3","for this is the love of God, that His commands we may keep, and His commands are not burdensome;"
"62005004","62","5","4","because every one who is begotten of God doth overcome the world, and this is the victory that did overcome the world -- our faith;"
"62005005","62","5","5","who is he who is overcoming the world, if not he who is believing that Jesus is the Son of God?"
"62005006","62","5","6","This one is he who did come through water and blood -- Jesus the Christ, not in the water only, but in the water and the blood; and the Spirit it is that is testifying, because the Spirit is the truth,"
"62005007","62","5","7","because three are who are testifying `in the heaven, the Father, the Word, and the Holy Spirit, and these -- the three -- are one;"
"62005008","62","5","8","and three are who are testifying in the earth', the Spirit, and the water, and the blood, and the three are into the one."
"62005009","62","5","9","If the testimony of men we receive, the testimony of God is greater, because this is the testimony of God that He hath testified concerning His Son."
"62005010","62","5","10","He who is believing in the Son of God, hath the testimony in himself; he who is not believing God, a liar hath made Him, because he hath not believed in the testimony that God hath testified concerning His Son;"
"62005011","62","5","11","and this is the testimony, that life age-during did God give to us, and this -- the life -- is in His Son;"
"62005012","62","5","12","he who is having the Son, hath the life; he who is not having the Son of God -- the life he hath not."
"62005013","62","5","13","These things I did write to you who are believing in the name of the Son of God, that ye may know that life ye have age-during, and that ye may believe in the name of the Son of God."
"62005014","62","5","14","And this is the boldness that we have toward Him, that if anything we may ask according to his will, He doth hear us,"
"62005015","62","5","15","and if we have known that He doth hear us, whatever we may ask, we have known that we have the requests that we have requested from Him."
"62005016","62","5","16","If any one may see his brother sinning a sin not unto death, he shall ask, and He shall give to him life to those sinning not unto death; there is sin to death, not concerning it do I speak that he may beseech;"
"62005017","62","5","17","all unrighteousness is sin, and there is sin not unto death."
"62005018","62","5","18","We have known that every one who hath been begotten of God doth not sin, but he who was begotten of God doth keep himself, and the evil one doth not touch him;"
"62005019","62","5","19","we have known that of God we are, and the whole world in the evil doth lie;"
"62005020","62","5","20","and we have known that the Son of God is come, and hath given us a mind, that we may know Him who is true, and we are in Him who is true, in His Son Jesus Christ; this one is the true God and the life age-during!"
"62005021","62","5","21","Little children, guard yourselves from the idols! Amen."
"63001001","63","1","1","The Elder to the choice Kyria, and to her children, whom I love in truth, and not I only, but also all those having known the truth,"
"63001002","63","1","2","because of the truth that is remaining in us, and with us shall be to the age,"
"63001003","63","1","3","there shall be with you grace, kindness, peace, from God the Father, and from the Lord Jesus Christ, the Son of the Father, in truth and love."
"63001004","63","1","4","I rejoiced exceedingly that I have found of thy children walking in truth, even as a command we did receive from the Father;"
"63001005","63","1","5","and now I beseech thee, Kyria, not as writing to thee a new command, but which we had from the beginning, that we may love one another,"
"63001006","63","1","6","and this is the love, that we may walk according to His commands; this is the command, even as ye did hear from the beginning, that in it ye may walk,"
"63001007","63","1","7","because many leading astray did enter into the world, who are not confessing Jesus Christ coming in flesh; this one is he who is leading astray, and the antichrist."
"63001008","63","1","8","See to yourselves that ye may not lose the things that we wrought, but a full reward may receive;"
"63001009","63","1","9","every one who is transgressing, and is not remaining in the teaching of the Christ, hath not God; he who is remaining in the teaching of the Christ, this one hath both the Father and the Son;"
"63001010","63","1","10","if any one doth come unto you, and this teaching doth not bear, receive him not into the house, and say not to him, `Hail!'"
"63001011","63","1","11","for he who is saying to him, `Hail,' hath fellowship with his evil works."
"63001012","63","1","12","Many things having to write to you, I did not intend through paper and ink, but I hope to come unto you, and speak mouth to mouth, that our joy may be full;"
"63001013","63","1","13","salute thee do the children of thy choice sister. Amen."
"64001001","64","1","1","The Elder to Gaius the beloved, whom I love in truth!"
"64001002","64","1","2","beloved, concerning all things I desire thee to prosper, and to be in health, even as thy soul doth prosper,"
"64001003","64","1","3","for I rejoiced exceedingly, brethren coming and testifying of the truth in thee, even as thou in truth dost walk;"
"64001004","64","1","4","greater than these things I have no joy, that I may hear of my children in truth walking."
"64001005","64","1","5","Beloved, faithfully dost thou do whatever thou mayest work to the brethren and to the strangers,"
"64001006","64","1","6","who did testify of thy love before an assembly, whom thou wilt do well, having sent forward worthily of God,"
"64001007","64","1","7","because for `His' name they went forth, nothing receiving from the nations;"
"64001008","64","1","8","we, then, ought to receive such, that fellow-workers we may become to the truth."
"64001009","64","1","9","I did write to the assembly, but he who is loving the first place among them -- Diotrephes -- doth not receive us;"
"64001010","64","1","10","because of this, if I may come, I will cause him to remember his works that he doth, with evil words prating against us; and not content with these, neither doth he himself receive the brethren, and those intending he doth forbid, and out of the assembly he doth cast."
"64001011","64","1","11","Beloved, be not thou following that which is evil, but that which is good; he who is doing good, of God he is, and he who is doing evil hath not seen God;"
"64001012","64","1","12","to Demetrius testimony hath been given by all, and by the truth itself, and we also -- we do testify, and ye have known that our testimony is true."
"64001013","64","1","13","Many things I had to write, but I do not wish through ink and pen to write to thee,"
"64001014","64","1","14","and I hope straightway to see thee, and mouth to mouth we shall speak. Peace to thee! salute thee do the friends; be saluting the friends by name."
"64001015","64","1","15","[]"
"65001001","65","1","1","Judas, of Jesus Christ a servant, and brother of James, to those sanctified in God the Father, and in Jesus Christ kept -- called,"
"65001002","65","1","2","kindness to you, and peace, and love, be multiplied!"
"65001003","65","1","3","Beloved, all diligence using to write to you concerning the common salvation, I had necessity to write to you, exhorting to agonize for the faith once delivered to the saints,"
"65001004","65","1","4","for there did come in unobserved certain men, long ago having been written beforehand to this judgment, impious, the grace of our God perverting to lasciviousness, and our only Master, God, and Lord -- Jesus Christ -- denying,"
"65001005","65","1","5","and to remind you I intend, you knowing once this, that the Lord, a people out of the land of Egypt having saved, again those who did not believe did destroy;"
"65001006","65","1","6","messengers also, those who did not keep their own principality, but did leave their proper dwelling, to a judgment of a great day, in bonds everlasting, under darkness He hath kept,"
"65001007","65","1","7","as Sodom and Gomorrah, and the cities around them, in like manner to these, having given themselves to whoredom, and gone after other flesh, have been set before -- an example, of fire age-during, justice suffering."
"65001008","65","1","8","In like manner, nevertheless, those dreaming also the flesh indeed do defile, and lordship they put away, and dignities they speak evil of,"
"65001009","65","1","9","yet Michael, the chief messenger, when, with the devil contending, he was disputing about the body of Moses, did not dare to bring up an evil-speaking judgment, but said, `The Lord rebuke thee!'"
"65001010","65","1","10","and these, as many things indeed as they have not known, they speak evil of; and as many things as naturally (as the irrational beasts) they understand, in these they are corrupted;"
"65001011","65","1","11","wo to them! because in the way of Cain they did go on, and to the deceit of Balaam for reward they did rush, and in the gainsaying of Korah they did perish."
"65001012","65","1","12","These are in your love-feasts craggy rocks; feasting together with you, without fear shepherding themselves; clouds without water, by winds carried about; trees autumnal, without fruit, twice dead, rooted up;"
"65001013","65","1","13","wild waves of a sea, foaming out their own shames; stars going astray, to whom the gloom of the darkness to the age hath been kept."
"65001014","65","1","14","And prophesy also to these did the seventh from Adam -- Enoch -- saying, `Lo, the Lord did come in His saintly myriads,"
"65001015","65","1","15","to do judgment against all, and to convict all their impious ones, concerning all their works of impiety that they did impiously, and concerning all the stiff things that speak against Him did impious sinners.'"
"65001016","65","1","16","These are murmurers, repiners; according to their desires walking, and their mouth doth speak great swellings, giving admiration to persons for the sake of profit;"
"65001017","65","1","17","and ye, beloved, remember ye the sayings spoken before by the apostles of our Lord Jesus Christ:"
"65001018","65","1","18","that they said to you, that in the last time there shall be scoffers, after their own desires of impieties going on,"
"65001019","65","1","19","these are those setting themselves apart, natural men, the Spirit not having."
"65001020","65","1","20","And ye, beloved, on your most holy faith building yourselves up, in the Holy Spirit praying,"
"65001021","65","1","21","yourselves in the love of God keep ye, waiting for the kindness of our Lord Jesus Christ -- to life age-during;"
"65001022","65","1","22","and to some be kind, judging thoroughly,"
"65001023","65","1","23","and some in fear save ye, out of the fire snatching, hating even the coat from the flesh spotted."
"65001024","65","1","24","And to Him who is able to guard you not stumbling, and to set `you' in the presence of His glory unblemished, in gladness,"
"65001025","65","1","25","to the only wise God our Saviour, `is' glory and greatness, power and authority, both now and to all the ages! Amen."
"66001001","66","1","1","A revelation of Jesus Christ, that God gave to him, to shew to his servants what things it behoveth to come to pass quickly; and he did signify `it', having sent through his messenger to his servant John,"
"66001002","66","1","2","who did testify the word of God, and the testimony of Jesus Christ, as many things also as he did see."
"66001003","66","1","3","Happy is he who is reading, and those hearing, the words of the prophecy, and keeping the things written in it -- for the time is nigh!"
"66001004","66","1","4","John to the seven assemblies that `are' in Asia: Grace to you, and peace, from Him who is, and who was, and who is coming, and from the Seven Spirits that are before His throne,"
"66001005","66","1","5","and from Jesus Christ, the faithful witness, the first-born out of the dead, and the ruler of the kings of the earth; to him who did love us, and did bathe us from our sins in his blood,"
"66001006","66","1","6","and did make us kings and priests to his God and Father, to him `is' the glory and the power to the ages of the ages! Amen."
"66001007","66","1","7","Lo, he doth come with the clouds, and see him shall every eye, even those who did pierce him, and wail because of him shall all the tribes of the land. Yes! Amen!"
"66001008","66","1","8","`I am the Alpha and the Omega, beginning and end, saith the Lord, who is, and who was, and who is coming -- the Almighty.'"
"66001009","66","1","9","I, John, who also `am' your brother, and fellow-partner in the tribulation, and in the reign and endurance, of Jesus Christ, was in the isle that is called Patmos, because of the word of God, and because of the testimony of Jesus Christ;"
"66001010","66","1","10","I was in the Spirit on the Lord's-day, and I heard behind me a great voice, as of a trumpet, saying,"
"66001011","66","1","11","`I am the Alpha and the Omega, the First and the Last;' and, `What thou dost see, write in a scroll, and send to the seven assemblies that `are' in Asia; to Ephesus, and to Smyrna, and to Pergamos, and to Thyatira, and to Sardis, and to Philadelphia, and to Laodicea.'"
"66001012","66","1","12","And I did turn to see the voice that did speak with me, and having turned, I saw seven golden lamp-stands,"
"66001013","66","1","13","and in the midst of the seven lamp-stands, `one' like to a son of man, clothed to the foot, and girt round at the breast with a golden girdle,"
"66001014","66","1","14","and his head and hairs white, as if white wool -- as snow, and his eyes as a flame of fire;"
"66001015","66","1","15","and his feet like to fine brass, as in a furnace having been fired, and his voice as a sound of many waters,"
"66001016","66","1","16","and having in his right hand seven stars, and out of his mouth a sharp two-edged sword is proceeding, and his countenance `is' as the sun shining in its might."
"66001017","66","1","17","And when I saw him, I did fall at his feet as dead, and he placed his right hand upon me, saying to me, `Be not afraid; I am the First and the Last,"
"66001018","66","1","18","and he who is living, and I did become dead, and, lo, I am living to the ages of the ages. Amen! and I have the keys of the hades and of the death."
"66001019","66","1","19","`Write the things that thou hast seen, and the things that are, and the things that are about to come after these things;"
"66001020","66","1","20","the secret of the seven stars that thou hast seen upon my right hand, and the seven golden lamp-stands: the seven stars are messengers of the seven assemblies, and the seven lamp-stands that thou hast seen are seven assemblies."
"66002001","66","2","1","`To the messenger of the Ephesian assembly write: These things saith he who is holding the seven stars in his right hand, who is walking in the midst of the seven lamp-stands -- the golden:"
"66002002","66","2","2","I have known thy works, and thy labour, and thy endurance, and that thou art not able to bear evil ones, and that thou hast tried those saying themselves to be apostles and are not, and hast found them liars,"
"66002003","66","2","3","and thou didst bear, and hast endurance, and because of my name hast toiled, and hast not been weary."
"66002004","66","2","4","`But I have against thee: That thy first love thou didst leave!"
"66002005","66","2","5","remember, then, whence thou hast fallen, and reform, and the first works do; and if not, I come to thee quickly, and will remove thy lamp-stand from its place -- if thou mayest not reform;"
"66002006","66","2","6","but this thou hast, that thou dost hate the works of the Nicolaitans, that I also hate."
"66002007","66","2","7","He who is having an ear -- let him hear what the Spirit saith to the assemblies: To him who is overcoming -- I will give to him to eat of the tree of life that is in the midst of the paradise of God."
"66002008","66","2","8","`And to the messenger of the assembly of the Smyrneans write: These things saith the First and the Last, who did become dead and did live;"
"66002009","66","2","9","I have known thy works, and tribulation, and poverty -- yet thou art rich -- and the evil-speaking of those saying themselves to be Jews, and are not, but `are' a synagogue of the Adversary."
"66002010","66","2","10","`Be not afraid of the things that thou art about to suffer; lo, the devil is about to cast of you to prison, that ye may be tried, and ye shall have tribulation ten days; become thou faithful unto death, and I will give to thee the crown of the life."
"66002011","66","2","11","He who is having an ear -- let him hear what the Spirit saith to the assemblies: He who is overcoming may not be injured of the second death."
"66002012","66","2","12","`And to the messenger of the assembly in Pergamos write: These things saith he who is having the sharp two-edged sword:"
"66002013","66","2","13","I have known thy works, and where thou dost dwell -- where the throne of the Adversary `is' -- and thou dost hold fast my name, and thou didst not deny my faith, even in the days in which Antipas `was' my faithful witness, who was put to death beside you, where the Adversary doth dwell."
"66002014","66","2","14","`But I have against thee a few things: That thou hast there those holding the teaching of Balaam, who did teach Balak to cast a stumbling-block before the sons of Israel, to eat idol-sacrifices, and to commit whoredom;"
"66002015","66","2","15","so hast thou, even thou, those holding the teaching of the Nicolaitans -- which thing I hate."
"66002016","66","2","16","`Reform! and if not, I come to thee quickly, and will fight against them with the sword of my mouth."
"66002017","66","2","17","He who is having an ear -- let him hear what the Spirit saith to the assemblies: To him who is overcoming, I will give to him to eat from the hidden manna, and will give to him a white stone, and upon the stone a new name written, that no one knew except him who is receiving `it'."
"66002018","66","2","18","`And to the messenger of the assembly of Thyatira write: These things saith the Son of God, who is having his eyes as a flame of fire, and his feet like to fine brass;"
"66002019","66","2","19","I have known thy works, and love, and ministration, and faith, and thy endurance, and thy works -- and the last `are' more than the first."
"66002020","66","2","20","`But I have against thee a few things: That thou dost suffer the woman Jezebel, who is calling herself a prophetess, to teach, and to lead astray, my servants to commit whoredom, and idol-sacrifices to eat;"
"66002021","66","2","21","and I did give to her a time that she might reform from her whoredom, and she did not reform;"
"66002022","66","2","22","lo, I will cast her into a couch, and those committing adultery with her into great tribulation -- if they may not repent of their works,"
"66002023","66","2","23","and her children I will kill in death, and know shall all the assemblies that I am he who is searching reins and hearts; and I will give to you -- to each -- according to your works."
"66002024","66","2","24","`And to you I say, and to the rest who are in Thyatira, as many as have not this teaching, and who did not know the depths of the Adversary, as they say; I will not put upon you other burden;"
"66002025","66","2","25","but that which ye have -- hold ye, till I may come;"
"66002026","66","2","26","and he who is overcoming, and who is keeping unto the end my works, I will give to him authority over the nations,"
"66002027","66","2","27","and he shall rule them with a rod of iron -- as the vessels of the potter they shall be broken -- as I also have received from my Father;"
"66002028","66","2","28","and I will give to him the morning star."
"66002029","66","2","29","He who is having an ear -- let him hear what the Spirit saith to the assemblies."
"66003001","66","3","1","And to the messenger of the assembly in Sardis write: These things saith he who is having the Seven Spirits of God, and the seven stars: I have known thy works, and that thou hast the name that thou dost live, and thou art dead;"
"66003002","66","3","2","become watching, and strengthen the rest of the things that are about to die, for I have not found thy works fulfilled before God."
"66003003","66","3","3","`Remember, then, how thou hast received, and heard, and be keeping, and reform: if, then, thou mayest not watch, I will come upon thee as a thief, and thou mayest not know what hour I will come upon thee."
"66003004","66","3","4","Thou hast a few names even in Sardis who did not defile their garments, and they shall walk with me in white, because they are worthy."
"66003005","66","3","5","He who is overcoming -- this one -- shall be arrayed in white garments, and I will not blot out his name from the scroll of the life, and I will confess his name before my Father, and before His messengers."
"66003006","66","3","6","He who is having an ear -- let him hear what the Spirit saith to the assemblies."
"66003007","66","3","7","`And to the messenger of the assembly in Philadelphia write: These things saith he who is holy, he who is true, he who is having the key of David, he who is opening and no one doth shut, and he shutteth and no one doth open!"
"66003008","66","3","8","I have known thy works; lo, I have set before thee a door -- opened, and no one is able to shut it, because thou hast a little power, and didst keep my word, and didst not deny my name;"
"66003009","66","3","9","lo, I make of the synagogue of the Adversary those saying themselves to be Jews, and are not, but do lie; lo, I will make them that they may come and bow before thy feet, and may know that I loved thee."
"66003010","66","3","10","`Because thou didst keep the word of my endurance, I also will keep thee from the hour of the trial that is about to come upon all the world, to try those dwelling upon the earth."
"66003011","66","3","11","Lo, I come quickly, be holding fast that which thou hast, that no one may receive thy crown."
"66003012","66","3","12","He who is overcoming -- I will make him a pillar in the sanctuary of my God, and without he may not go any more, and I will write upon him the name of my God, and the name of the city of my God, the new Jerusalem, that doth come down out of the heaven from my God -- also my new name."
"66003013","66","3","13","He who is having an ear -- let him hear what the Spirit saith to the assemblies."
"66003014","66","3","14","`And to the messenger of the assembly of the Laodiceans write: These things saith the Amen, the witness -- the faithful and true -- the chief of the creation of God;"
"66003015","66","3","15","I have known thy works, that neither cold art thou nor hot; I would thou wert cold or hot."
"66003016","66","3","16","So -- because thou art lukewarm, and neither cold nor hot, I am about to vomit thee out of my mouth;"
"66003017","66","3","17","because thou sayest -- I am rich, and have grown rich, and have need of nothing, and hast not known that thou art the wretched, and miserable, and poor, and blind, and naked,"
"66003018","66","3","18","I counsel thee to buy from me gold fired by fire, that thou mayest be rich, and white garments that thou mayest be arrayed, and the shame of thy nakedness may not be manifest, and with eye-salve anoint thine eyes, that thou mayest see."
"66003019","66","3","19","`As many as I love, I do convict and chasten; be zealous, then, and reform;"
"66003020","66","3","20","lo, I have stood at the door, and I knock; if any one may hear my voice, and may open the door, I will come in unto him, and will sup with him, and he with me."
"66003021","66","3","21","He who is overcoming -- I will give to him to sit with me in my throne, as I also did overcome and did sit down with my Father in His throne."
"66003022","66","3","22","He who is having an ear -- let him hear what the Spirit saith to the assemblies.'"
"66004001","66","4","1","After these things I saw, and lo, a door opened in the heaven, and the first voice that I heard `is' as of a trumpet speaking with me, saying, `Come up hither, and I will shew thee what it behoveth to come to pass after these things;'"
"66004002","66","4","2","and immediately I was in the Spirit, and lo, a throne was set in the heaven, and upon the throne is `one' sitting,"
"66004003","66","4","3","and He who is sitting was in sight like a stone, jasper and sardine: and a rainbow was round the throne in sight like an emerald."
"66004004","66","4","4","And around the throne `are' thrones twenty and four, and upon the thrones I saw the twenty and four elders sitting, clothed in white garments, and they had upon their heads crowns of gold;"
"66004005","66","4","5","and out of the throne proceed do lightnings, and thunders, and voices; and seven lamps of fire are burning before the throne, which are the Seven Spirits of God,"
"66004006","66","4","6","and before the throne `is' a sea of glass like to crystal, and in the midst of the throne, and round the throne, `are' four living creatures, full of eyes before and behind;"
"66004007","66","4","7","and the first living creature `is' like a lion, and the second living creature `is' like a calf, and the third living creature hath the face as a man, and the fourth living creature `is' like an eagle flying."
"66004008","66","4","8","And the four living creatures, each by itself severally, had six wings, around and within `are' full of eyes, and rest they have not day and night, saying, `Holy, holy, holy, Lord God Almighty, who was, and who is, and who is coming;'"
"66004009","66","4","9","and when the living creatures do give glory, and honour, and thanks, to Him who is sitting upon the throne, who is living to the ages of the ages,"
"66004010","66","4","10","fall down do the twenty and four elders before Him who is sitting upon the throne, and bow before Him who is living to the ages of the ages, and they cast their crowns before the throne, saying,"
"66004011","66","4","11","`Worthy art Thou, O Lord, to receive the glory, and the honour, and the power, because Thou -- Thou didst create the all things, and because of Thy will are they, and they were created.'"
"66005001","66","5","1","And I saw upon the right hand of Him who is sitting upon the throne a scroll, written within and on the back, sealed with seven seals;"
"66005002","66","5","2","and I saw a strong messenger crying with a great voice, `Who is worthy to open the scroll and to loose the seals of it?'"
"66005003","66","5","3","and no one was able in the heaven, nor upon the earth, nor under the earth, to open the scroll, nor to behold it."
"66005004","66","5","4","And I was weeping much, because no one was found worthy to open and to read the scroll, nor to behold it,"
"66005005","66","5","5","and one of the elders saith to me, `Weep not; lo, overcome did the Lion, who is of the tribe of Judah, the root of David, to open the scroll, and to loose the seven seals of it;"
"66005006","66","5","6","and I saw, and lo, in the midst of the throne, and of the four living creatures, and in the midst of the elders, a Lamb hath stood as it had been slain, having seven horns and seven eyes, which are the Seven Spirits of God, which are sent to all the earth,"
"66005007","66","5","7","and he came and took the scroll out of the right hand of Him who is sitting upon the throne."
"66005008","66","5","8","And when he took the scroll, the four living creatures and the twenty-four elders fell before the Lamb, having each one harps and golden vials full of perfumes, which are the prayers of the saints,"
"66005009","66","5","9","and they sing a new song, saying, `Worthy art thou to take the scroll, and to open the seals of it, because thou wast slain, and didst redeem us to God in thy blood, out of every tribe, and tongue, and people, and nation,"
"66005010","66","5","10","and didst make us to our God kings and priests, and we shall reign upon the earth.'"
